image,species,individual_id,classes,classes_species,fold,singlet_fold,not_seen,num_images,count
c3c352366bdecb.jpg,blue_whale,f60da67b03a8,14993,1,0,0,1,2,2
6ba3999d97713a.jpg,melon_headed_whale,f6178ca1cbaa,14994,18,-1,1,1,1,1
5bcb1d4266fb17.jpg,dusky_dolphin,f62a05e62de4,14995,8,-1,0,1,1,1
e33dc3c08cdfa0.jpg,dusky_dolphin,f6303c101ae5,14996,8,-1,2,0,1,1
0dcfcaac549e7d.jpg,dusky_dolphin,f6355ce9c119,14997,8,-1,3,0,1,1
e0f1cc3431a043.jpg,humpback_whale,f6368795a043,14998,14,-1,4,1,1,1
5b8b6ea47a2445.jpg,beluga,f63a230f2e7b,14999,0,4,4,1,9,9
22ed7877044d1b.jpg,beluga,f63a230f2e7b,14999,0,0,0,1,9,9
a80786c1ecccb1.jpg,beluga,f63a230f2e7b,14999,0,1,1,1,9,9
a92ac7dd4406ca.jpg,beluga,f63a230f2e7b,14999,0,2,2,1,9,9
b609131e24b3fd.jpg,beluga,f63a230f2e7b,14999,0,3,3,1,9,9
21620c4c84d9c2.jpg,beluga,f63a230f2e7b,14999,0,4,4,1,9,9
685c54c7248ed1.jpg,beluga,f63a230f2e7b,14999,0,0,0,1,9,9
e15742d54fda6a.jpg,beluga,f63a230f2e7b,14999,0,1,1,1,9,9
71199038158d5f.jpg,beluga,f63a230f2e7b,14999,0,2,2,1,9,9
fa50eaf7426169.jpg,beluga,f63a97e9af3e,15000,0,3,3,1,14,14
50cd3c68d96d04.jpg,beluga,f63a97e9af3e,15000,0,4,4,1,14,14
dca1a94bc86c55.jpg,beluga,f63a97e9af3e,15000,0,0,0,1,14,14
f76ba231b7ec59.jpg,beluga,f63a97e9af3e,15000,0,1,1,1,14,14
bb7e5d7cc4a6f5.jpg,beluga,f63a97e9af3e,15000,0,2,2,1,14,14
7463390e4466e0.jpg,beluga,f63a97e9af3e,15000,0,3,3,1,14,14
144c4334255d75.jpg,beluga,f63a97e9af3e,15000,0,4,4,1,14,14
7417d8ccdeb845.jpg,beluga,f63a97e9af3e,15000,0,0,0,1,14,14
80670b34a5106d.jpg,beluga,f63a97e9af3e,15000,0,1,1,1,14,14
4296655e3c7171.jpg,beluga,f63a97e9af3e,15000,0,2,2,1,14,14
85047e706e86ff.jpg,beluga,f63a97e9af3e,15000,0,3,3,1,14,14
21e18c70e4956e.jpg,beluga,f63a97e9af3e,15000,0,4,4,1,14,14
a8f3b7b710ba94.jpg,beluga,f63a97e9af3e,15000,0,0,0,1,14,14
e86a3990ced84b.jpg,beluga,f63a97e9af3e,15000,0,1,1,1,14,14
97d1f5c0703f5f.jpg,humpback_whale,f63e7b3fc7ed,15001,14,1,1,1,5,5
7244c105205f45.jpg,humpback_whale,f63e7b3fc7ed,15001,14,2,2,1,5,5
5e21fbf786c8c7.jpg,humpback_whale,f63e7b3fc7ed,15001,14,3,3,1,5,5
cd01771b18db09.jpg,humpback_whale,f63e7b3fc7ed,15001,14,4,4,1,5,5
3c6f15a98bdac6.jpg,humpback_whale,f63e7b3fc7ed,15001,14,0,0,1,5,5
fa2a754a96865b.jpg,gray_whale,f646a4292e72,15002,13,-1,2,0,1,1
7e585ee2325866.jpg,white_sided_dolphin,f648672f429a,15003,29,-1,4,0,1,1
429dcf2cfa9310.jpg,humpback_whale,f64984bc3880,15004,14,-1,4,1,1,1
d69391f911c542.jpg,humpback_whale,f650d503c2a5,15005,14,-1,0,1,1,1
f9658dd3992ae7.jpg,killer_whale,f652e2a5490b,15006,16,2,2,1,8,8
91d94db6125f02.jpg,killer_whale,f652e2a5490b,15006,16,3,3,1,8,8
97cb34180042f5.jpg,killer_whale,f652e2a5490b,15006,16,4,4,1,8,8
13b1fa3c176fb0.jpg,killer_whale,f652e2a5490b,15006,16,0,0,1,8,8
e93ff00ecbd022.jpg,killer_whale,f652e2a5490b,15006,16,1,1,1,8,8
53b4efa6378f04.jpg,killer_whale,f652e2a5490b,15006,16,2,2,1,8,8
491f26d028a75c.jpg,killer_whale,f652e2a5490b,15006,16,3,3,1,8,8
3400e665d12088.jpg,killer_whale,f652e2a5490b,15006,16,4,4,1,8,8
7be580d0845399.jpg,gray_whale,f65395cdfcc2,15007,13,0,0,1,7,7
2fa9134f881223.jpg,gray_whale,f65395cdfcc2,15007,13,1,1,1,7,7
23b7116c82f46e.jpg,gray_whale,f65395cdfcc2,15007,13,2,2,1,7,7
61d9c0706b45bf.jpg,gray_whale,f65395cdfcc2,15007,13,3,3,1,7,7
ff432ca7675b37.jpg,gray_whale,f65395cdfcc2,15007,13,4,4,1,7,7
1a99fc8c2f4636.jpg,gray_whale,f65395cdfcc2,15007,13,0,0,1,7,7
8de769db8f77c7.jpg,gray_whale,f65395cdfcc2,15007,13,1,1,1,7,7
92b403cf0fd951.jpg,blue_whale,f653b07bf453,15008,1,2,2,1,4,4
537dc03243a44a.jpg,blue_whale,f653b07bf453,15008,1,3,3,1,4,4
eb98f4620563a9.jpg,blue_whale,f653b07bf453,15008,1,4,4,1,4,4
c26b1707c066a2.jpg,blue_whale,f653b07bf453,15008,1,0,0,1,4,4
96973c856db179.jpg,humpback_whale,f65e1f39cd00,15009,14,-1,4,0,1,1
6025813f521ae3.jpg,southern_right_whale,f660d88818ac,15010,26,-1,2,1,1,1
25bf30fe8b37c0.jpg,dusky_dolphin,f664abace56d,15011,8,4,4,1,4,4
e705ace5492e78.jpg,dusky_dolphin,f664abace56d,15011,8,0,0,1,4,4
14d5ea647d8de7.jpg,dusky_dolphin,f664abace56d,15011,8,1,1,1,4,4
c4442527fbd299.jpg,dusky_dolphin,f664abace56d,15011,8,2,2,1,4,4
ef88e34dce0c2c.jpg,fin_whale,f6650cd631c4,15012,10,-1,1,0,1,1
9252b14e2dd624.jpg,blue_whale,f66800b9fe1a,15013,1,-1,3,0,1,1
00db5ec9e46a3d.jpg,globis,f66a485c89f7,15014,12,0,0,1,2,2
9bf96af09bfaf6.jpg,globis,f66a485c89f7,15014,12,1,1,1,2,2
5f305b07d31c03.jpg,bottlenose_dolphin,f6725622431c,15015,2,3,3,1,4,4
b0a0ba67049e0c.jpg,bottlenose_dolphin,f6725622431c,15015,2,4,4,1,4,4
2564a5e4cf5dff.jpg,bottlenose_dolphin,f6725622431c,15015,2,0,0,1,4,4
6828fca092ee9b.jpg,bottlenose_dolphin,f6725622431c,15015,2,1,1,1,4,4
68068b8c95deda.jpg,dusky_dolphin,f675fd39c2b9,15016,8,-1,2,0,1,1
32e6233c699473.jpg,beluga,f67dcfd540eb,15017,0,0,0,1,9,9
1315c013b993fb.jpg,beluga,f67dcfd540eb,15017,0,1,1,1,9,9
cac2d26bb62786.jpg,beluga,f67dcfd540eb,15017,0,2,2,1,9,9
a6f2d1aceb85d4.jpg,beluga,f67dcfd540eb,15017,0,3,3,1,9,9
f745f0a543e879.jpg,beluga,f67dcfd540eb,15017,0,4,4,1,9,9
239f28f5fe7c40.jpg,beluga,f67dcfd540eb,15017,0,0,0,1,9,9
9cabcfd4f8ada2.jpg,beluga,f67dcfd540eb,15017,0,1,1,1,9,9
065a5286c81d09.jpg,beluga,f67dcfd540eb,15017,0,2,2,1,9,9
328bffa5629d5a.jpg,beluga,f67dcfd540eb,15017,0,3,3,1,9,9
b750e9479fa508.jpg,false_killer_whale,f6841af2df38,15018,9,4,4,1,3,3
f9454ca6293e68.jpg,false_killer_whale,f6841af2df38,15018,9,0,0,1,3,3
9ddbf75b7f9834.jpg,false_killer_whale,f6841af2df38,15018,9,1,1,1,3,3
99bb1cf5991820.jpg,short_finned_pilot_whale,f687e4ed0c20,15019,25,2,2,1,2,2
618871864835f5.jpg,short_finned_pilot_whale,f687e4ed0c20,15019,25,3,3,1,2,2
ee77f0a10ad966.jpg,spotted_dolphin,f6893e4c2d15,15020,28,0,0,1,2,2
212c4e32173953.jpg,spotted_dolphin,f6893e4c2d15,15020,28,1,1,1,2,2
90266e9deb4c8b.jpg,short_finned_pilot_whale,f68a4bb38a82,15021,25,-1,2,1,1,1
7bebc2be673c88.jpg,dusky_dolphin,f6963c3e4eb9,15022,8,-1,0,0,1,1
8f906862c3238b.jpg,dusky_dolphin,f696ed61f124,15023,8,0,0,1,2,2
deaa67fdf6b55c.jpg,dusky_dolphin,f696ed61f124,15023,8,1,1,1,2,2
aef81eac14a11b.jpg,melon_headed_whale,f69dc2d9de79,15024,18,-1,2,0,1,1
4910226f09c1fa.jpg,humpback_whale,f69ec48afa39,15025,14,-1,4,1,1,1
25c5aa42bf27ce.jpg,spinner_dolphin,f6a1021c5611,15026,27,-1,0,1,1,1
2958d6335b7f74.jpg,blue_whale,f6a3ac6c1458,15027,1,4,4,1,2,2
828e4dd84848e7.jpg,blue_whale,f6a3ac6c1458,15027,1,0,0,1,2,2
cd2799940a180b.jpg,southern_right_whale,f6ac17485b57,15028,26,-1,0,1,1,1
9fc6b23af0309a.jpg,spinner_dolphin,f6ad12f5737c,15029,27,-1,2,1,1,1
907544f5824a1e.jpg,dusky_dolphin,f6bdb37c4b75,15030,8,1,1,1,2,2
6024a4da2aa2ae.jpg,dusky_dolphin,f6bdb37c4b75,15030,8,2,2,1,2,2
289dbbb6ca6b2b.jpg,dusky_dolphin,f6cbf8a8280e,15031,8,-1,1,1,1,1
28efc6375d755a.jpg,blue_whale,f6cdb55e423a,15032,1,-1,4,0,1,1
1a3133de50b69a.jpg,dusky_dolphin,f6d3d08378c2,15033,8,-1,4,0,1,1
06b2c92aa6e4c9.jpg,humpback_whale,f6d59acd39cb,15034,14,-1,3,1,1,1
8c0a69f638d0ac.jpg,spinner_dolphin,f6d9d8ba896d,15035,27,-1,0,1,1,1
083c778d430d85.jpg,melon_headed_whale,f6da21227f14,15036,18,-1,4,0,1,1
2cae6a75bf5533.jpg,beluga,f6df158f6caf,15037,0,-1,3,0,1,1
91c8295aa32c48.jpg,southern_right_whale,f6e177b31529,15038,26,-1,0,1,1,1
0b8a9f41d0bba1.jpg,humpback_whale,f6e5262574d4,15039,14,-1,1,1,1,1
62ccf2726f2a92.jpg,fin_whale,f6eb2020202b,15040,10,-1,2,1,1,1
c37e65d933afba.jpg,melon_headed_whale,f6eb86569112,15041,18,-1,2,1,1,1
ced84c6d0a73c5.jpg,sei_whale,f6f549ab25a3,15042,24,2,2,1,4,4
3578706df690db.jpg,sei_whale,f6f549ab25a3,15042,24,3,3,1,4,4
3a160bf12b6665.jpg,sei_whale,f6f549ab25a3,15042,24,4,4,1,4,4
ec4bb147c84119.jpg,sei_whale,f6f549ab25a3,15042,24,0,0,1,4,4
97dcb2c02cfd08.jpg,dusky_dolphin,f6fcc8db9c48,15043,8,-1,3,1,1,1
e9aa3e477688f7.jpg,melon_headed_whale,f6fd1b3fa337,15044,18,2,2,1,2,2
1242f470f3ba6a.jpg,melon_headed_whale,f6fd1b3fa337,15044,18,3,3,1,2,2
30a5fb64908322.jpg,dusky_dolphin,f70161d980ff,15045,8,-1,0,0,1,1
83dd1b9246d3e7.jpg,bottlenose_dolphin,f704189b5008,15046,2,4,4,1,13,13
69201b9509b27b.jpg,bottlenose_dolphin,f704189b5008,15046,2,0,0,1,13,13
56c13bf62d6fac.jpg,bottlenose_dolphin,f704189b5008,15046,2,1,1,1,13,13
14e50b82d24bbf.jpg,bottlenose_dolphin,f704189b5008,15046,2,2,2,1,13,13
5916709223efd0.jpg,bottlenose_dolphin,f704189b5008,15046,2,3,3,1,13,13
c72b2f476b1098.jpg,bottlenose_dolphin,f704189b5008,15046,2,4,4,1,13,13
88a63039614d03.jpg,bottlenose_dolphin,f704189b5008,15046,2,0,0,1,13,13
af6b1ac5119986.jpg,bottlenose_dolphin,f704189b5008,15046,2,1,1,1,13,13
64524cf574166c.jpg,bottlenose_dolphin,f704189b5008,15046,2,2,2,1,13,13
f4649bd0cca44a.jpg,bottlenose_dolphin,f704189b5008,15046,2,3,3,1,13,13
40ae784985d0df.jpg,bottlenose_dolphin,f704189b5008,15046,2,4,4,1,13,13
4d04417adf1297.jpg,bottlenose_dolphin,f704189b5008,15046,2,0,0,1,13,13
a73f630b6a8d90.jpg,bottlenose_dolphin,f704189b5008,15046,2,1,1,1,13,13
a92c1bd74ab25d.jpg,bottlenose_dolpin,f7066525a19f,15047,3,1,1,1,3,3
adce7291a60433.jpg,bottlenose_dolpin,f7066525a19f,15047,3,2,2,1,3,3
2ebf39d1d94550.jpg,bottlenose_dolpin,f7066525a19f,15047,3,3,3,1,3,3
0a9c11c6d8d9e6.jpg,humpback_whale,f70cb8952cad,15048,14,-1,4,0,1,1
0a97d99c1787d1.jpg,beluga,f712f15bdbf8,15049,0,3,3,1,4,4
982775914fdc18.jpg,beluga,f712f15bdbf8,15049,0,4,4,1,4,4
d76e48707a9e29.jpg,beluga,f712f15bdbf8,15049,0,0,0,1,4,4
9f03d9dc314d3d.jpg,beluga,f712f15bdbf8,15049,0,1,1,1,4,4
6bbcefa26ff61a.jpg,beluga,f71bf1406d0f,15050,0,2,2,1,5,5
dc0c588a43e0f0.jpg,beluga,f71bf1406d0f,15050,0,3,3,1,5,5
065dfb816d2282.jpg,beluga,f71bf1406d0f,15050,0,4,4,1,5,5
30907416f9c039.jpg,beluga,f71bf1406d0f,15050,0,0,0,1,5,5
865ff6cd6ec7e3.jpg,beluga,f71bf1406d0f,15050,0,1,1,1,5,5
306c644406febc.jpg,humpback_whale,f71d3bc01b46,15051,14,-1,3,0,1,1
b8697dbe8f5e70.jpg,bottlenose_dolpin,f7270ea4c554,15052,3,4,4,1,6,6
067a5be188912f.jpg,bottlenose_dolpin,f7270ea4c554,15052,3,0,0,1,6,6
9ffd922c6fa80e.jpg,bottlenose_dolpin,f7270ea4c554,15052,3,1,1,1,6,6
2d264d03be5596.jpg,bottlenose_dolpin,f7270ea4c554,15052,3,2,2,1,6,6
774e75137e6cc2.jpg,bottlenose_dolpin,f7270ea4c554,15052,3,3,3,1,6,6
79a6ee7a307f73.jpg,bottlenose_dolpin,f7270ea4c554,15052,3,4,4,1,6,6
fe60a4f51fa7df.jpg,humpback_whale,f727bd52d5dc,15053,14,-1,4,0,1,1
8a26c6b25ae286.jpg,bottlenose_dolpin,f72e035b8282,15054,3,2,2,1,9,9
6c55b3f0a0e81f.jpg,bottlenose_dolpin,f72e035b8282,15054,3,3,3,1,9,9
67a5a7e2d34fd0.jpg,bottlenose_dolpin,f72e035b8282,15054,3,4,4,1,9,9
e721d6361be4e8.jpg,bottlenose_dolpin,f72e035b8282,15054,3,0,0,1,9,9
37fcbd1a50207d.jpg,bottlenose_dolpin,f72e035b8282,15054,3,1,1,1,9,9
f614aa42ab53fe.jpg,bottlenose_dolpin,f72e035b8282,15054,3,2,2,1,9,9
7703929e45c5d7.jpg,bottlenose_dolpin,f72e035b8282,15054,3,3,3,1,9,9
c51bd9fd2c5d46.jpg,bottlenose_dolpin,f72e035b8282,15054,3,4,4,1,9,9
89485f507b7828.jpg,bottlenose_dolpin,f72e035b8282,15054,3,0,0,1,9,9
7c87831da2fe52.jpg,killer_whale,f7344c0911b5,15055,16,2,2,1,4,4
bf6b021f77ad21.jpg,killer_whale,f7344c0911b5,15055,16,3,3,1,4,4
9755c278d14511.jpg,killer_whale,f7344c0911b5,15055,16,4,4,1,4,4
5848104771dbce.jpg,killer_whale,f7344c0911b5,15055,16,0,0,1,4,4
64dbbdfceb78ea.jpg,pygmy_killer_whale,f7369278b68b,15056,22,-1,1,0,1,1
01bff0f0e91901.jpg,pilot_whale,f73a3d94632c,15057,21,-1,0,1,1,1
ebcea060e32439.jpg,blue_whale,f74e1569b974,15058,1,2,2,1,2,2
44eab15a302c58.jpg,blue_whale,f74e1569b974,15058,1,3,3,1,2,2
0d00b9339dff6d.jpg,blue_whale,f7509e75fa18,15059,1,-1,3,1,1,1
ceb6b9467771eb.jpg,bottlenose_dolpin,f75115bf3ce7,15060,3,1,1,1,2,2
69f8eecc17a382.jpg,bottlenose_dolpin,f75115bf3ce7,15060,3,2,2,1,2,2
d893645d7c55a3.jpg,humpback_whale,f7564ca1c85f,15061,14,-1,4,0,1,1
69ea63daa6fd84.jpg,blue_whale,f75ae5fcdedd,15062,1,-1,0,1,1,1
193d50c57e4d96.jpg,blue_whale,f7632d309aaa,15063,1,3,3,1,3,3
7758404ccc21da.jpg,blue_whale,f7632d309aaa,15063,1,4,4,1,3,3
9b2197fc690867.jpg,blue_whale,f7632d309aaa,15063,1,0,0,1,3,3
0d194389240ec3.jpg,melon_headed_whale,f767698acfed,15064,18,-1,4,0,1,1
70a1a46c0e2779.jpg,dusky_dolphin,f7758fdeac94,15065,8,-1,1,0,1,1
e592ccc29bbe5c.jpg,dusky_dolphin,f777131bd3eb,15066,8,-1,2,0,1,1
5177dce5bb0085.jpg,dusky_dolphin,f77bc8cc90e1,15067,8,-1,4,1,1,1
edb31216f70718.jpg,melon_headed_whale,f789203a63bc,15068,18,-1,3,1,1,1
8e18001aea526f.jpg,humpback_whale,f798388d017c,15069,14,-1,4,0,1,1
4b3ac854602e37.jpg,humpback_whale,f7a19ff5e761,15070,14,-1,1,0,1,1
9f33c0c5fe0ceb.jpg,dusky_dolphin,f7a3c727f349,15071,8,-1,1,1,1,1
9262004bb999df.jpg,humpback_whale,f7a40ba34087,15072,14,-1,1,1,1,1
4624b9df550443.jpg,humpback_whale,f7a5f84dee1d,15073,14,-1,4,1,1,1
310adf9e5514a5.jpg,dusky_dolphin,f7a86ad78a7b,15074,8,-1,1,0,1,1
efd4712687d736.jpg,spinner_dolphin,f7ac5ca76258,15075,27,-1,4,0,1,1
fefa4193380a51.jpg,beluga,f7aef175fc27,15076,0,-1,0,0,1,1
5a910d19fb610d.jpg,dusky_dolphin,f7b322faeeb5,15077,8,-1,0,1,1,1
65970e089f6879.jpg,southern_right_whale,f7b4a76fb176,15078,26,-1,0,0,1,1
b016f386fbc9c1.jpg,false_killer_whale,f7bb4f9a9d1a,15079,9,1,1,1,44,44
17ea8efbb0b381.jpg,false_killer_whale,f7bb4f9a9d1a,15079,9,2,2,1,44,44
0d33e1beceab38.jpg,false_killer_whale,f7bb4f9a9d1a,15079,9,3,3,1,44,44
9449aaa7bf7449.jpg,false_killer_whale,f7bb4f9a9d1a,15079,9,4,4,1,44,44
0ad5b7d13551e2.jpg,false_killer_whale,f7bb4f9a9d1a,15079,9,0,0,1,44,44
863fec7e1fa9bc.jpg,false_killer_whale,f7bb4f9a9d1a,15079,9,1,1,1,44,44
9fb75f4227bdc9.jpg,false_killer_whale,f7bb4f9a9d1a,15079,9,2,2,1,44,44
56511a236fafa8.jpg,false_killer_whale,f7bb4f9a9d1a,15079,9,3,3,1,44,44
06094dbc691731.jpg,false_killer_whale,f7bb4f9a9d1a,15079,9,4,4,1,44,44
57f61436365ef8.jpg,false_killer_whale,f7bb4f9a9d1a,15079,9,0,0,1,44,44
84e44afcd94bf8.jpg,false_killer_whale,f7bb4f9a9d1a,15079,9,1,1,1,44,44
c85ce420760314.jpg,false_killer_whale,f7bb4f9a9d1a,15079,9,2,2,1,44,44
1749366fad5f4f.jpg,false_killer_whale,f7bb4f9a9d1a,15079,9,3,3,1,44,44
30741d78453cdd.jpg,false_killer_whale,f7bb4f9a9d1a,15079,9,4,4,1,44,44
cacf922ee1012e.jpg,false_killer_whale,f7bb4f9a9d1a,15079,9,0,0,1,44,44
80be57b840a469.jpg,false_killer_whale,f7bb4f9a9d1a,15079,9,1,1,1,44,44
674c30e6154b85.jpg,false_killer_whale,f7bb4f9a9d1a,15079,9,2,2,1,44,44
8503ccae764a0a.jpg,false_killer_whale,f7bb4f9a9d1a,15079,9,3,3,1,44,44
fae697bd016abf.jpg,false_killer_whale,f7bb4f9a9d1a,15079,9,4,4,1,44,44
4185ef1618dc44.jpg,false_killer_whale,f7bb4f9a9d1a,15079,9,0,0,1,44,44
0a0e90fb154acf.jpg,false_killer_whale,f7bb4f9a9d1a,15079,9,1,1,1,44,44
d27c79d53edec5.jpg,false_killer_whale,f7bb4f9a9d1a,15079,9,2,2,1,44,44
e606a20ad57e1b.jpg,false_killer_whale,f7bb4f9a9d1a,15079,9,3,3,1,44,44
e17f1bcd993317.jpg,false_killer_whale,f7bb4f9a9d1a,15079,9,4,4,1,44,44
b390f2723b9450.jpg,false_killer_whale,f7bb4f9a9d1a,15079,9,0,0,1,44,44
9f55c000b71855.jpg,false_killer_whale,f7bb4f9a9d1a,15079,9,1,1,1,44,44
59984def886e58.jpg,false_killer_whale,f7bb4f9a9d1a,15079,9,2,2,1,44,44
d8297fa85e9a62.jpg,false_killer_whale,f7bb4f9a9d1a,15079,9,3,3,1,44,44
32da2668a9ca61.jpg,false_killer_whale,f7bb4f9a9d1a,15079,9,4,4,1,44,44
fbbab4158e965f.jpg,false_killer_whale,f7bb4f9a9d1a,15079,9,0,0,1,44,44
72fdd9313dcd96.jpg,false_killer_whale,f7bb4f9a9d1a,15079,9,1,1,1,44,44
c57b069677fed0.jpg,false_killer_whale,f7bb4f9a9d1a,15079,9,2,2,1,44,44
3b9ffc5922c744.jpg,false_killer_whale,f7bb4f9a9d1a,15079,9,3,3,1,44,44
2d10e6d2fcea28.jpg,false_killer_whale,f7bb4f9a9d1a,15079,9,4,4,1,44,44
7fa116c6ec8853.jpg,false_killer_whale,f7bb4f9a9d1a,15079,9,0,0,1,44,44
cbc7d6216fb699.jpg,false_killer_whale,f7bb4f9a9d1a,15079,9,1,1,1,44,44
6a7075adf20c38.jpg,false_killer_whale,f7bb4f9a9d1a,15079,9,2,2,1,44,44
748be72cc6c5e7.jpg,false_killer_whale,f7bb4f9a9d1a,15079,9,3,3,1,44,44
80f942bb4f615f.jpg,false_killer_whale,f7bb4f9a9d1a,15079,9,4,4,1,44,44
c6abb5e918ab1c.jpg,false_killer_whale,f7bb4f9a9d1a,15079,9,0,0,1,44,44
002ac5f9ad7c10.jpg,false_killer_whale,f7bb4f9a9d1a,15079,9,1,1,1,44,44
d3b1a67d5b5bce.jpg,false_killer_whale,f7bb4f9a9d1a,15079,9,2,2,1,44,44
5b23bfa464653f.jpg,false_killer_whale,f7bb4f9a9d1a,15079,9,3,3,1,44,44
c1dd6d4ba611e2.jpg,false_killer_whale,f7bb4f9a9d1a,15079,9,4,4,1,44,44
aee743371c10a5.jpg,pilot_whale,f7bbd74163a2,15080,21,4,4,1,2,2
dd2ca371822ae7.jpg,pilot_whale,f7bbd74163a2,15080,21,0,0,1,2,2
5b1510ee1666d2.jpg,blue_whale,f7bc5b0bbad8,15081,1,0,0,1,5,5
bc215af37bdc64.jpg,blue_whale,f7bc5b0bbad8,15081,1,1,1,1,5,5
816306e807edcc.jpg,blue_whale,f7bc5b0bbad8,15081,1,2,2,1,5,5
32567fcad99644.jpg,blue_whale,f7bc5b0bbad8,15081,1,3,3,1,5,5
25329f73855b47.jpg,blue_whale,f7bc5b0bbad8,15081,1,4,4,1,5,5
1735d95ff97915.jpg,dusky_dolphin,f7bd3afca3c1,15082,8,-1,2,1,1,1
4823e51dd188b1.jpg,killer_whale,f7cc959ee4fe,15083,16,4,4,1,7,7
fb6608e39b8041.jpg,killer_whale,f7cc959ee4fe,15083,16,0,0,1,7,7
726973767935eb.jpg,killer_whale,f7cc959ee4fe,15083,16,1,1,1,7,7
14db8329bcbabc.jpg,killer_whale,f7cc959ee4fe,15083,16,2,2,1,7,7
08cb7cdae00a89.jpg,killer_whale,f7cc959ee4fe,15083,16,3,3,1,7,7
fda54e16512d07.jpg,killer_whale,f7cc959ee4fe,15083,16,4,4,1,7,7
eafaf311f55053.jpg,killer_whale,f7cc959ee4fe,15083,16,0,0,1,7,7
eeee7b525e8772.jpg,spotted_dolphin,f7cddd113bf8,15084,28,-1,0,1,1,1
e10f514f7cf51c.jpg,globis,f7ce11dbd669,15085,12,3,3,1,5,5
bfac5b8cd3a362.jpg,globis,f7ce11dbd669,15085,12,4,4,1,5,5
74afec6d68e731.jpg,globis,f7ce11dbd669,15085,12,0,0,1,5,5
f5a7108c4a1e58.jpg,globis,f7ce11dbd669,15085,12,1,1,1,5,5
32b23adc21533b.jpg,globis,f7ce11dbd669,15085,12,2,2,1,5,5
fa75435413dc3d.jpg,melon_headed_whale,f7ce926d1f9a,15086,18,-1,2,1,1,1
f09571fc0a64be.jpg,bottlenose_dolphin,f7cf62f9cc85,15087,2,-1,3,0,1,1
c07df04cb4a56d.jpg,spotted_dolphin,f7d0b1e1cdfb,15088,28,-1,3,1,1,1
a76229be35f933.jpg,fin_whale,f7d6ab0b874b,15089,10,-1,0,0,1,1
6984c8d446b28e.jpg,long_finned_pilot_whale,f7d7fd130044,15090,17,-1,0,0,1,1
2176e24f2b4f5e.jpg,sei_whale,f7d876a66950,15091,24,4,4,1,3,3
cc0366298f3a75.jpg,sei_whale,f7d876a66950,15091,24,0,0,1,3,3
b1fde4f544cf4b.jpg,sei_whale,f7d876a66950,15091,24,1,1,1,3,3
f3348b1f63a552.jpg,humpback_whale,f7e00587f24f,15092,14,-1,3,1,1,1
98a9aeb3d5ddbb.jpg,blue_whale,f7e7c3f97977,15093,1,-1,2,1,1,1
78312bdf58d5ab.jpg,blue_whale,f7ea2b56aeeb,15094,1,-1,0,0,1,1
c0905d9895dd97.jpg,dusky_dolphin,f7ede8307377,15095,8,-1,3,1,1,1
81c381b1d0df26.jpg,dusky_dolphin,f7ee21715101,15096,8,-1,2,1,1,1
d0e0b8ef85f67f.jpg,fin_whale,f7f060c137d2,15097,10,2,2,1,3,3
be26bd41337c9f.jpg,fin_whale,f7f060c137d2,15097,10,3,3,1,3,3
288ddc609808c2.jpg,fin_whale,f7f060c137d2,15097,10,4,4,1,3,3
e36d9aa9d90e57.jpg,humpback_whale,f7f671f97d49,15098,14,-1,0,1,1,1
e69c08b68cc8dc.jpg,blue_whale,f7f9f06a39aa,15099,1,4,4,1,2,2
27c06f006f2b76.jpg,blue_whale,f7f9f06a39aa,15099,1,0,0,1,2,2
0f76c44f37818e.jpg,fin_whale,f80409706c34,15100,10,-1,3,0,1,1
4b5bf952067b34.jpg,humpback_whale,f80cf4e06a11,15101,14,-1,0,1,1,1
89d47a217fdbc4.jpg,dusky_dolphin,f8104af24748,15102,8,-1,1,1,1,1
1674361f0e90b4.jpg,false_killer_whale,f814ab01a7fd,15103,9,-1,4,1,1,1
f880ca6ad043e1.jpg,short_finned_pilot_whale,f81fa60a8923,15104,25,-1,4,1,1,1
a89ebf50522712.jpg,humpback_whale,f8245f696125,15105,14,-1,2,0,1,1
33a2501d00cc4a.jpg,blue_whale,f82caf1928de,15106,1,2,2,1,2,2
6dfcb092255ebb.jpg,blue_whale,f82caf1928de,15106,1,3,3,1,2,2
7bd3d3a58369a8.jpg,short_finned_pilot_whale,f82e6d42b577,15107,25,0,0,1,2,2
04e7f2cfed36ce.jpg,short_finned_pilot_whale,f82e6d42b577,15107,25,1,1,1,2,2
fc9ef196a02452.jpg,humpback_whale,f82eab6daa3b,15108,14,-1,2,0,1,1
678371314eec7e.jpg,blue_whale,f834005c5105,15109,1,-1,4,1,1,1
46c4cae2d98601.jpg,blue_whale,f8365760eb13,15110,1,-1,2,0,1,1
88542dee695038.jpg,blue_whale,f836f0c291c3,15111,1,-1,3,0,1,1
783a6f965e05ca.jpg,dusky_dolphin,f8413cd77bbe,15112,8,-1,2,0,1,1
56806aa629c83c.jpg,humpback_whale,f841bea6a1bf,15113,14,3,3,1,2,2
6f6fc0558d6832.jpg,humpback_whale,f841bea6a1bf,15113,14,4,4,1,2,2
317495befd4780.jpg,blue_whale,f84380c70c43,15114,1,3,3,1,2,2
6e8f6cd8454292.jpg,blue_whale,f84380c70c43,15114,1,4,4,1,2,2
e66dc9a0de63fa.jpg,humpback_whale,f843a18bf32a,15115,14,-1,0,0,1,1
